class,probability,count
28044,4.2995740892490416e-05,17
28045,4.552490212146044e-05,18
28046,4.552490212146044e-05,18
28047,3.2879095976610314e-05,13
28048,2.0233289831760196e-05,8
28049,3.2879095976610314e-05,13
28050,3.2879095976610314e-05,13
28051,6.575819195322063e-05,26
28052,2.0233289831760196e-05,8
28053,2.5291612289700243e-05,10
28054,5.0583224579400486e-05,20
28055,3.2879095976610314e-05,13
28056,1.2645806144850122e-05,5
28057,3.0349934747640294e-05,12
28058,5.0583224579400486e-05,20
28059,4.2995740892490416e-05,17
28060,7.334567564013071e-05,29
28061,4.552490212146044e-05,18
28062,2.276245106073022e-05,9
28063,3.793741843455037e-05,15
28064,5.5641547037340534e-05,22
28065,1.0116644915880098e-05,4
28066,2.7820773518670267e-05,11
28067,7.5874836869100735e-06,3
28068,3.5408257205580345e-05,14
28069,2.5291612289700243e-05,10
28070,3.0349934747640294e-05,12
28071,4.805406335043046e-05,19
28072,2.5291612289700243e-05,10
28073,2.7820773518670267e-05,11
28074,4.046657966352039e-05,16
28075,5.0583224579400486e-05,20
28076,4.046657966352039e-05,16
28077,2.5291612289700245e-06,1
28078,4.805406335043046e-05,19
28079,2.276245106073022e-05,9
28080,7.5874836869100735e-06,3
28081,2.7820773518670267e-05,11
28082,1.5174967373820147e-05,6
28083,2.5291612289700243e-05,10
28084,2.7820773518670267e-05,11
28085,6.575819195322063e-05,26
28086,3.2879095976610314e-05,13
28087,2.5291612289700243e-05,10
28088,2.5291612289700243e-05,10
28089,3.0349934747640294e-05,12
28090,3.5408257205580345e-05,14
28091,2.0233289831760196e-05,8
28092,1.5174967373820147e-05,6
28093,2.0233289831760196e-05,8
28094,2.0233289831760196e-05,8
28095,4.552490212146044e-05,18
28096,2.276245106073022e-05,9
28097,2.7820773518670267e-05,11
28098,2.276245106073022e-05,9
28099,2.276245106073022e-05,9
28100,6.575819195322063e-05,26
28101,2.276245106073022e-05,9
28102,1.2645806144850122e-05,5
28103,3.0349934747640294e-05,12
28104,1.5174967373820147e-05,6
28105,1.0116644915880098e-05,4
28106,3.2879095976610314e-05,13
28107,1.7704128602790172e-05,7
28108,2.276245106073022e-05,9
28109,6.828735318219065e-05,27
28110,4.046657966352039e-05,16
28111,8.346232055601081e-05,33
28112,6.32290307242506e-05,25
28113,2.7820773518670267e-05,11
28114,2.5291612289700243e-05,10
28115,2.0233289831760196e-05,8
28116,1.5174967373820147e-05,6
28117,4.805406335043046e-05,19
28118,4.552490212146044e-05,18
28119,4.046657966352039e-05,16
28120,3.0349934747640294e-05,12
28121,1.7704128602790172e-05,7
28122,4.805406335043046e-05,19
28123,2.0233289831760196e-05,8
28124,5.0583224579400486e-05,20
28125,4.552490212146044e-05,18
28126,3.2879095976610314e-05,13
28127,2.7820773518670267e-05,11
28128,2.276245106073022e-05,9
28129,3.0349934747640294e-05,12
28130,7.5874836869100735e-06,3
28131,4.2995740892490416e-05,17
28132,2.7820773518670267e-05,11
28133,2.7820773518670267e-05,11
28134,1.2645806144850122e-05,5
28135,1.7704128602790172e-05,7
28136,4.552490212146044e-05,18
28137,4.552490212146044e-05,18
28138,1.7704128602790172e-05,7
28139,1.7704128602790172e-05,7
28140,3.0349934747640294e-05,12
28141,2.276245106073022e-05,9
28142,1.5174967373820147e-05,6
28143,1.0116644915880098e-05,4
28144,6.828735318219065e-05,27
28145,4.046657966352039e-05,16
28146,3.0349934747640294e-05,12
28147,4.552490212146044e-05,18
28148,3.0349934747640294e-05,12
28149,3.0349934747640294e-05,12
28150,3.0349934747640294e-05,12
28151,2.0233289831760196e-05,8
28152,1.0116644915880098e-05,4
28153,1.0116644915880098e-05,4
28154,3.0349934747640294e-05,12
28155,5.0583224579400486e-05,20
28156,2.276245106073022e-05,9
28157,5.311238580837051e-05,21
28158,2.0233289831760196e-05,8
28159,2.276245106073022e-05,9
28160,5.311238580837051e-05,21
28161,3.2879095976610314e-05,13
28162,4.046657966352039e-05,16
28163,2.0233289831760196e-05,8
28164,5.058322457940049e-06,2
28165,3.2879095976610314e-05,13
28166,4.2995740892490416e-05,17
28167,2.276245106073022e-05,9
28168,7.5874836869100735e-06,3
28169,1.7704128602790172e-05,7
28170,4.805406335043046e-05,19
28171,4.046657966352039e-05,16
28172,2.7820773518670267e-05,11
28173,2.5291612289700243e-05,10
28174,5.311238580837051e-05,21
28175,5.817070826631056e-05,23
28176,2.5291612289700245e-06,1
28177,3.793741843455037e-05,15
28178,3.0349934747640294e-05,12
28179,5.0583224579400486e-05,20
28180,5.817070826631056e-05,23
28181,7.587483686910074e-05,30
28182,3.793741843455037e-05,15
28183,5.5641547037340534e-05,22
28184,3.5408257205580345e-05,14
28185,6.32290307242506e-05,25
28186,3.2879095976610314e-05,13
28187,1.7704128602790172e-05,7
28188,2.276245106073022e-05,9
28189,7.5874836869100735e-06,3
28190,6.069986949528059e-05,24
28191,2.5291612289700243e-05,10
28192,4.2995740892490416e-05,17
28193,4.046657966352039e-05,16
28194,7.081651441116069e-05,28
28195,3.2879095976610314e-05,13
28196,3.793741843455037e-05,15
28197,4.2995740892490416e-05,17
28198,3.5408257205580345e-05,14
28199,5.0583224579400486e-05,20
28200,4.046657966352039e-05,16
28201,2.5291612289700243e-05,10
28202,3.5408257205580345e-05,14
28203,1.0116644915880098e-05,4
28204,4.046657966352039e-05,16
28205,4.552490212146044e-05,18
28206,4.046657966352039e-05,16
28207,1.5174967373820147e-05,6
28208,7.840399809807076e-05,31
28209,8.346232055601081e-05,33
28210,1.7704128602790172e-05,7
28211,2.7820773518670267e-05,11
28212,1.7704128602790172e-05,7
28213,2.7820773518670267e-05,11
28214,2.7820773518670267e-05,11
28215,1.7704128602790172e-05,7
28216,2.7820773518670267e-05,11
28217,7.5874836869100735e-06,3
28218,4.552490212146044e-05,18
28219,2.7820773518670267e-05,11
28220,5.817070826631056e-05,23
28221,6.32290307242506e-05,25
28222,2.7820773518670267e-05,11
28223,7.840399809807076e-05,31
28224,3.793741843455037e-05,15
28225,2.0233289831760196e-05,8
28226,2.276245106073022e-05,9
28227,5.311238580837051e-05,21
28228,6.575819195322063e-05,26
28229,4.552490212146044e-05,18
28230,2.0233289831760196e-05,8
28231,3.0349934747640294e-05,12
28232,8.852064301395085e-05,35
28233,6.069986949528059e-05,24
28234,2.276245106073022e-05,9
28235,3.5408257205580345e-05,14
28236,1.0116644915880098e-05,4
28237,5.311238580837051e-05,21
28238,2.276245106073022e-05,9
28239,3.0349934747640294e-05,12
28240,3.5408257205580345e-05,14
28241,4.552490212146044e-05,18
28242,4.2995740892490416e-05,17
28243,2.276245106073022e-05,9
28244,2.7820773518670267e-05,11
28245,6.828735318219065e-05,27
28246,2.0233289831760196e-05,8
28247,3.5408257205580345e-05,14
28248,3.5408257205580345e-05,14
28249,2.0233289831760196e-05,8
28250,1.2645806144850122e-05,5
28251,1.2645806144850122e-05,5
28252,4.805406335043046e-05,19
28253,1.7704128602790172e-05,7
28254,4.2995740892490416e-05,17
28255,2.276245106073022e-05,9
28256,5.817070826631056e-05,23
28257,3.5408257205580345e-05,14
28258,6.32290307242506e-05,25
28259,2.0233289831760196e-05,8
28260,2.276245106073022e-05,9
28261,7.334567564013071e-05,29
28262,1.0116644915880098e-05,4
28263,1.2645806144850122e-05,5
28264,5.058322457940049e-06,2
28265,3.5408257205580345e-05,14
28266,1.5174967373820147e-05,6
28267,5.5641547037340534e-05,22
28268,4.046657966352039e-05,16
28269,3.2879095976610314e-05,13
28270,4.2995740892490416e-05,17
28271,2.276245106073022e-05,9
28272,3.5408257205580345e-05,14
28273,5.058322457940049e-06,2
28274,2.0233289831760196e-05,8
28275,2.7820773518670267e-05,11
28276,1.2645806144850122e-05,5
28277,1.2645806144850122e-05,5
28278,1.0116644915880098e-05,4
28279,1.7704128602790172e-05,7
28280,2.276245106073022e-05,9
28281,6.32290307242506e-05,25
28282,2.0233289831760196e-05,8
28283,5.311238580837051e-05,21
28284,1.7704128602790172e-05,7
28285,4.552490212146044e-05,18
28286,2.276245106073022e-05,9
28287,4.552490212146044e-05,18
28288,1.5174967373820147e-05,6
28289,4.552490212146044e-05,18
28290,2.0233289831760196e-05,8
28291,2.276245106073022e-05,9
28292,3.0349934747640294e-05,12
28293,1.2645806144850122e-05,5
28294,2.0233289831760196e-05,8
28295,2.7820773518670267e-05,11
28296,2.5291612289700243e-05,10
28297,2.0233289831760196e-05,8
28298,4.046657966352039e-05,16
28299,1.7704128602790172e-05,7
28300,3.0349934747640294e-05,12
28301,5.0583224579400486e-05,20
28302,2.0233289831760196e-05,8
28303,3.0349934747640294e-05,12
28304,7.840399809807076e-05,31
28305,1.2645806144850122e-05,5
28306,5.311238580837051e-05,21
28307,5.058322457940049e-06,2
28308,2.5291612289700243e-05,10
28309,1.0116644915880098e-05,4
28310,3.5408257205580345e-05,14
28311,1.5174967373820147e-05,6
28312,6.575819195322063e-05,26
28313,5.817070826631056e-05,23
28314,4.552490212146044e-05,18
28315,4.046657966352039e-05,16
28316,3.0349934747640294e-05,12
28317,1.5174967373820147e-05,6
28318,2.7820773518670267e-05,11
28319,3.2879095976610314e-05,13
28320,4.552490212146044e-05,18
28321,3.2879095976610314e-05,13
28322,4.046657966352039e-05,16
28323,3.793741843455037e-05,15
28324,2.276245106073022e-05,9
28325,2.0233289831760196e-05,8
28326,5.0583224579400486e-05,20
28327,2.5291612289700243e-05,10
28328,4.046657966352039e-05,16
28329,4.046657966352039e-05,16
28330,3.0349934747640294e-05,12
28331,4.046657966352039e-05,16
28332,1.0116644915880098e-05,4
28333,5.5641547037340534e-05,22
28334,2.0233289831760196e-05,8
28335,3.5408257205580345e-05,14
28336,2.0233289831760196e-05,8
28337,3.0349934747640294e-05,12
28338,5.817070826631056e-05,23
28339,3.2879095976610314e-05,13
28340,4.805406335043046e-05,19
28341,7.5874836869100735e-06,3
28342,3.5408257205580345e-05,14
28343,4.552490212146044e-05,18
28344,5.058322457940049e-06,2
28345,1.2645806144850122e-05,5
28346,1.2645806144850122e-05,5
28347,2.276245106073022e-05,9
28348,2.0233289831760196e-05,8
28349,2.5291612289700243e-05,10
28350,2.7820773518670267e-05,11
28351,3.5408257205580345e-05,14
28352,3.2879095976610314e-05,13
28353,1.0116644915880098e-05,4
28354,2.0233289831760196e-05,8
28355,5.311238580837051e-05,21
28356,1.0116644915880098e-05,4
28357,3.0349934747640294e-05,12
28358,6.069986949528059e-05,24
28359,1.2645806144850122e-05,5
28360,4.552490212146044e-05,18
28361,2.7820773518670267e-05,11
28362,3.0349934747640294e-05,12
28363,3.5408257205580345e-05,14
28364,2.276245106073022e-05,9
28365,6.069986949528059e-05,24
28366,2.0233289831760196e-05,8
28367,2.7820773518670267e-05,11
28368,4.046657966352039e-05,16
28369,4.552490212146044e-05,18
28370,3.793741843455037e-05,15
28371,2.5291612289700243e-05,10
28372,4.2995740892490416e-05,17
28373,3.2879095976610314e-05,13
28374,7.5874836869100735e-06,3
28375,6.069986949528059e-05,24
28376,1.2645806144850122e-05,5
28377,1.2645806144850122e-05,5
28378,6.069986949528059e-05,24
28379,2.5291612289700243e-05,10
28380,2.0233289831760196e-05,8
28381,4.046657966352039e-05,16
28382,1.2645806144850122e-05,5
28383,3.0349934747640294e-05,12
28384,4.046657966352039e-05,16
28385,7.587483686910074e-05,30
28386,6.575819195322063e-05,26
28387,7.587483686910074e-05,30
28388,5.817070826631056e-05,23
28389,3.0349934747640294e-05,12
28390,2.7820773518670267e-05,11
28391,4.2995740892490416e-05,17
28392,1.0116644915880098e-05,4
28393,6.575819195322063e-05,26
28394,1.2645806144850122e-05,5
28395,5.5641547037340534e-05,22
28396,1.0116644915880098e-05,4
28397,1.2645806144850122e-05,5
28398,4.2995740892490416e-05,17
28399,2.5291612289700245e-06,1
28400,2.7820773518670267e-05,11
28401,3.5408257205580345e-05,14
28402,1.7704128602790172e-05,7
28403,4.552490212146044e-05,18
28404,2.7820773518670267e-05,11
28405,4.805406335043046e-05,19
28406,2.7820773518670267e-05,11
28407,2.5291612289700243e-05,10
28408,7.5874836869100735e-06,3
28409,2.276245106073022e-05,9
28410,9.863728792983095e-05,39
28411,3.0349934747640294e-05,12
28412,8.093315932704078e-05,32
28413,2.276245106073022e-05,9
28414,3.793741843455037e-05,15
28415,2.0233289831760196e-05,8
28416,1.7704128602790172e-05,7
28417,5.058322457940049e-06,2
28418,5.311238580837051e-05,21
28419,1.0116644915880098e-05,4
28420,1.5174967373820147e-05,6
28421,1.2645806144850122e-05,5
28422,1.7704128602790172e-05,7
28423,2.5291612289700243e-05,10
28424,4.2995740892490416e-05,17
28425,3.5408257205580345e-05,14
28426,1.0116644915880098e-05,4
28427,6.069986949528059e-05,24
28428,1.0116644915880098e-05,4
28429,2.0233289831760196e-05,8
28430,3.0349934747640294e-05,12
28431,1.5174967373820147e-05,6
28432,4.2995740892490416e-05,17
28433,1.5174967373820147e-05,6
28434,2.276245106073022e-05,9
28435,2.276245106073022e-05,9
28436,3.5408257205580345e-05,14
28437,6.575819195322063e-05,26
28438,1.2645806144850122e-05,5
28439,1.7704128602790172e-05,7
28440,3.0349934747640294e-05,12
28441,4.552490212146044e-05,18
28442,1.5174967373820147e-05,6
28443,3.793741843455037e-05,15
28444,3.0349934747640294e-05,12
28445,5.311238580837051e-05,21
28446,2.276245106073022e-05,9
28447,4.046657966352039e-05,16
28448,4.805406335043046e-05,19
28449,3.0349934747640294e-05,12
28450,2.7820773518670267e-05,11
28451,4.552490212146044e-05,18
28452,1.7704128602790172e-05,7
28453,2.5291612289700243e-05,10
28454,1.2645806144850122e-05,5
28455,7.081651441116069e-05,28
28456,1.2645806144850122e-05,5
28457,2.7820773518670267e-05,11
28458,4.552490212146044e-05,18
28459,3.0349934747640294e-05,12
28460,1.5174967373820147e-05,6
28461,1.7704128602790172e-05,7
28462,3.5408257205580345e-05,14
28463,2.276245106073022e-05,9
28464,1.7704128602790172e-05,7
28465,1.5174967373820147e-05,6
28466,2.5291612289700243e-05,10
28467,3.5408257205580345e-05,14
28468,6.32290307242506e-05,25
28469,1.5174967373820147e-05,6
28470,7.5874836869100735e-06,3
28471,2.0233289831760196e-05,8
28472,1.0116644915880098e-05,4
28473,3.793741843455037e-05,15
28474,2.0233289831760196e-05,8
28475,3.0349934747640294e-05,12
28476,3.0349934747640294e-05,12
28477,2.5291612289700243e-05,10
28478,5.5641547037340534e-05,22
28479,4.805406335043046e-05,19
28480,1.2645806144850122e-05,5
28481,4.2995740892490416e-05,17
28482,4.2995740892490416e-05,17
28483,2.276245106073022e-05,9
28484,4.805406335043046e-05,19
28485,1.0116644915880098e-05,4
28486,2.276245106073022e-05,9
28487,1.7704128602790172e-05,7
28488,2.5291612289700243e-05,10
28489,2.0233289831760196e-05,8
28490,2.0233289831760196e-05,8
28491,6.575819195322063e-05,26
28492,1.7704128602790172e-05,7
28493,3.5408257205580345e-05,14
28494,2.7820773518670267e-05,11
28495,2.276245106073022e-05,9
28496,1.2645806144850122e-05,5
28497,1.7704128602790172e-05,7
28498,2.7820773518670267e-05,11
28499,3.2879095976610314e-05,13
28500,5.058322457940049e-06,2
28501,4.805406335043046e-05,19
28502,2.5291612289700243e-05,10
28503,7.5874836869100735e-06,3
28504,1.0116644915880098e-05,4
28505,1.5174967373820147e-05,6
28506,1.7704128602790172e-05,7
28507,1.5174967373820147e-05,6
28508,5.058322457940049e-06,2
28509,2.7820773518670267e-05,11
28510,5.311238580837051e-05,21
28511,1.2645806144850122e-05,5
28512,6.828735318219065e-05,27
28513,1.5174967373820147e-05,6
28514,3.0349934747640294e-05,12
28515,2.7820773518670267e-05,11
28516,5.5641547037340534e-05,22
28517,3.0349934747640294e-05,12
28518,5.5641547037340534e-05,22
28519,2.5291612289700243e-05,10
28520,2.276245106073022e-05,9
28521,3.0349934747640294e-05,12
28522,5.817070826631056e-05,23
28523,7.5874836869100735e-06,3
28524,3.2879095976610314e-05,13
28525,3.793741843455037e-05,15
28526,6.069986949528059e-05,24
28527,5.311238580837051e-05,21
28528,1.5174967373820147e-05,6
28529,5.817070826631056e-05,23
28530,4.552490212146044e-05,18
28531,2.5291612289700243e-05,10
28532,2.276245106073022e-05,9
28533,3.793741843455037e-05,15
28534,5.817070826631056e-05,23
28535,4.2995740892490416e-05,17
28536,7.5874836869100735e-06,3
28537,2.0233289831760196e-05,8
28538,5.311238580837051e-05,21
28539,2.7820773518670267e-05,11
28540,1.5174967373820147e-05,6
28541,3.0349934747640294e-05,12
28542,5.058322457940049e-06,2
28543,2.7820773518670267e-05,11
28544,1.7704128602790172e-05,7
28545,6.575819195322063e-05,26
28546,4.552490212146044e-05,18
28547,3.0349934747640294e-05,12
28548,2.7820773518670267e-05,11
28549,1.7704128602790172e-05,7
28550,2.0233289831760196e-05,8
28551,5.817070826631056e-05,23
28552,2.0233289831760196e-05,8
28553,2.5291612289700243e-05,10
28554,5.5641547037340534e-05,22
28555,4.2995740892490416e-05,17
28556,3.2879095976610314e-05,13
28557,1.0116644915880098e-05,4
28558,2.7820773518670267e-05,11
28559,2.276245106073022e-05,9
28560,5.058322457940049e-06,2
28561,5.058322457940049e-06,2
28562,5.5641547037340534e-05,22
28563,2.0233289831760196e-05,8
28564,3.0349934747640294e-05,12
28565,3.2879095976610314e-05,13
28566,6.069986949528059e-05,24
28567,4.552490212146044e-05,18
28568,3.793741843455037e-05,15
28569,3.793741843455037e-05,15
28570,3.5408257205580345e-05,14
28571,4.2995740892490416e-05,17
28572,2.276245106073022e-05,9
28573,4.552490212146044e-05,18
28574,8.093315932704078e-05,32
28575,8.852064301395085e-05,35
28576,2.5291612289700243e-05,10
28577,5.0583224579400486e-05,20
28578,4.2995740892490416e-05,17
28579,3.5408257205580345e-05,14
28580,2.0233289831760196e-05,8
28581,2.7820773518670267e-05,11
28582,2.0233289831760196e-05,8
28583,1.7704128602790172e-05,7
28584,3.5408257205580345e-05,14
28585,2.0233289831760196e-05,8
28586,3.2879095976610314e-05,13
28587,4.2995740892490416e-05,17
28588,3.2879095976610314e-05,13
28589,2.276245106073022e-05,9
28590,5.311238580837051e-05,21
28591,1.5174967373820147e-05,6
28592,1.0116644915880098e-05,4
28593,4.552490212146044e-05,18
28594,7.081651441116069e-05,28
28595,5.817070826631056e-05,23
28596,3.5408257205580345e-05,14
28597,1.2645806144850122e-05,5
28598,7.5874836869100735e-06,3
28599,7.840399809807076e-05,31
28600,3.5408257205580345e-05,14
