trjFile,tMinTTC,xMinPET,yMinPET,zMinPET,TTC,PET,MaxS,DeltaS,DR,MaxD,MaxDeltaV,ConflictAngle,ClockAngle,ConflictType,PostCrashV,PostCrashHeading,FirstVID,FirstLink,FirstLane,FirstLength,FirstWidth,FirstHeading,FirstVMinTTC,FirstDeltaV,xFirstCSP,yFirstCSP,xFirstCEP,yFirstCEP,SecondVID,SecondLink,SecondLane,SecondLength,SecondWidth,SecondHeading,SecondVMinTTC,SecondDeltaV,xSecondCSP,ySecondCSP,xSecondCEP,ySecondCEP,P(UEA),mTTC,mPET,
Intersection_1_001-rs-w-jrude6.trj,1051.00,25.01,-129.28,0.00,2.50,3.00,3.38,3.38,-1.03,-1.03,2.28,14.76,5:30,lane change,2.28,82.34,448,5,4,4.76,2.07,67.58,0.00,2.28,25.01,-129.28,28.13,-121.72,450,5,4,7.93,2.55,82.34,3.38,1.11,22.35,-143.78,23.99,-131.61,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1004.00,19.89,-189.67,0.00,0.00,0.00,2.66,2.66,-1.38,-1.38,1.88,-34.22,7:08,lane change,1.88,82.34,458,5,3,4.21,2.00,116.56,0.00,1.88,19.89,-189.67,19.89,-189.67,460,5,2,7.93,2.55,82.34,2.66,0.78,21.47,-195.37,21.47,-195.37,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1052.00,32.97,-109.85,0.00,0.10,3.00,0.40,0.40,-5.45,-5.45,0.20,36.16,4:48,lane change,0.20,118.49,431,5,2,10.22,2.50,82.33,0.00,0.20,32.97,-109.85,32.97,-109.85,389,5,1,10.22,2.50,118.49,0.40,0.20,36.56,-105.65,35.73,-104.12,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1051.00,25.14,-145.56,0.00,0.70,2.00,5.27,2.40,0.00,0.00,1.66,-0.01,6:00,rear end,3.17,82.34,442,5,3,7.93,2.55,82.34,2.43,0.74,25.14,-145.56,25.98,-139.33,445,5,3,4.61,1.95,82.34,4.83,1.66,23.08,-160.88,24.46,-150.65,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1053.00,35.13,-71.58,0.00,3.70,3.00,6.17,3.49,-4.16,-4.16,1.74,-0.51,6:01,rear end,4.42,82.50,391,5,3,4.21,2.00,82.86,2.68,1.74,35.13,-71.58,35.46,-68.97,405,5,3,4.21,2.00,82.34,6.17,1.74,33.77,-81.35,34.55,-75.54,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1051.00,102.06,-20.89,0.00,3.70,2.00,13.91,5.15,-4.19,-4.19,2.60,-3.43,6:07,rear end,11.33,169.98,676,10003,1,4.36,1.97,172.06,8.81,2.55,102.06,-20.89,89.06,-19.08,677,10003,1,4.21,2.00,168.63,13.91,2.60,121.67,-25.15,95.65,-19.92,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1052.00,32.32,-70.54,0.00,4.20,2.00,7.12,2.87,-2.08,-2.08,1.85,-0.49,6:01,rear end,5.27,82.60,424,5,4,18.12,2.55,82.83,4.25,1.02,32.32,-70.54,33.57,-60.60,438,5,4,10.22,2.50,82.34,7.12,1.85,29.18,-93.02,31.38,-76.66,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1054.00,23.75,-155.88,0.00,3.70,3.00,5.27,1.58,-1.00,-1.53,1.17,4.35,5:51,lane change,4.13,85.25,445,5,3,4.61,1.95,82.34,5.27,1.17,23.75,-155.88,24.71,-148.73,443,5,3,10.22,2.50,86.69,3.73,0.41,21.71,-171.53,22.57,-156.68,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1054.00,22.50,-165.39,0.00,1.40,2.00,4.34,1.34,-4.26,-4.26,1.04,-10.31,6:21,lane change,3.43,89.35,443,5,3,10.22,2.50,92.29,3.18,0.30,22.50,-165.39,22.04,-153.88,456,5,3,3.75,1.99,81.98,4.34,1.04,20.61,-178.55,22.54,-164.90,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1054.00,33.77,-81.35,0.00,3.40,3.00,9.16,2.99,-3.98,-3.98,1.54,0.00,5:59,rear end,7.71,82.34,405,5,3,4.21,2.00,82.34,6.17,1.54,33.77,-81.35,34.57,-75.39,427,5,3,4.61,1.95,82.34,9.16,1.45,30.86,-103.04,33.77,-81.35,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1060.00,33.52,-117.35,0.00,4.00,2.00,3.25,0.63,-0.30,-0.30,0.37,-8.04,6:16,rear end,3.04,85.43,393,5,2,4.21,2.00,90.38,2.77,0.37,33.52,-117.35,33.45,-107.11,436,5,2,4.92,2.34,82.34,3.25,0.27,30.90,-125.24,31.84,-118.28,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1059.00,21.44,-173.18,0.00,3.60,3.00,3.28,2.79,-1.24,-1.24,2.09,-0.06,6:00,rear end,2.58,82.35,458,5,3,4.21,2.00,82.40,0.49,2.09,21.44,-173.18,22.49,-165.29,449,5,3,10.22,2.50,82.34,3.28,0.69,19.53,-187.32,20.47,-180.28,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1061.00,32.90,-113.30,0.00,0.00,0.00,7.33,2.42,-0.61,-0.61,1.82,-28.58,6:57,rear end,0.97,89.93,393,5,2,4.21,2.00,98.72,2.77,1.82,33.52,-117.35,32.90,-113.30,431,5,1,10.22,2.50,70.14,0.41,0.60,35.10,-106.83,35.19,-106.59,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1062.00,18.83,-192.49,0.00,4.30,1.00,5.68,3.02,-3.39,-3.39,2.20,0.00,5:59,rear end,3.47,82.34,463,5,3,7.93,2.55,82.34,2.66,0.81,18.49,-195.03,19.23,-189.48,468,5,3,3.75,1.99,82.34,5.68,2.20,16.79,-207.63,18.08,-198.05,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1060.00,24.71,-148.73,0.00,3.30,3.00,5.69,3.56,-3.59,-3.59,1.95,-0.01,6:00,rear end,1.61,82.33,445,5,3,4.61,1.95,82.34,0.00,1.61,24.71,-148.73,25.96,-139.50,456,5,3,3.75,1.99,82.33,3.56,1.95,22.54,-164.90,24.21,-152.47,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1062.00,35.20,-106.55,0.00,0.90,0.00,6.65,2.85,-0.30,-0.30,1.96,12.19,5:36,rear end,1.29,79.67,431,5,1,10.22,2.50,70.15,0.41,0.89,35.10,-106.83,35.20,-106.55,436,5,2,4.92,2.34,82.34,3.25,1.96,30.90,-125.24,32.61,-112.55,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1063.00,24.00,-154.06,0.00,3.50,2.00,4.15,3.50,-2.22,-2.22,1.86,0.01,5:59,rear end,2.50,82.35,456,5,3,3.75,1.99,82.34,0.64,1.86,23.86,-155.09,24.68,-148.98,458,5,3,4.21,2.00,82.35,4.15,1.64,22.49,-165.29,23.53,-157.50,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1065.00,34.57,-116.20,0.00,2.90,3.00,2.83,2.33,-0.85,-0.86,1.61,-17.31,6:35,lane change,2.12,83.66,394,5,1,4.61,1.95,99.65,0.53,1.61,35.07,-116.70,33.49,-107.42,399,5,1,7.93,2.55,82.34,2.83,0.72,33.25,-130.23,34.41,-121.65,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1065.00,35.00,-94.85,0.00,4.10,3.00,6.65,3.91,-3.90,-3.90,2.26,-0.13,6:00,rear end,5.00,82.37,393,5,2,4.21,2.00,82.47,2.74,2.26,35.00,-94.85,35.33,-92.30,436,5,2,4.92,2.34,82.34,6.65,1.65,33.49,-105.95,34.43,-98.95,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1066.00,33.79,-126.26,0.00,3.70,3.00,4.03,2.82,-2.11,-2.11,1.99,0.00,6:00,rear end,2.04,82.34,399,5,1,7.93,2.55,82.34,1.21,0.83,33.79,-126.26,34.64,-119.94,407,5,1,4.21,2.00,82.34,4.03,1.99,32.25,-137.70,33.22,-130.49,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1066.00,30.53,-127.95,0.00,3.40,2.00,6.36,1.63,-7.05,-7.05,0.83,0.00,6:00,rear end,4.81,82.34,434,5,2,4.33,1.99,82.34,3.98,0.83,30.53,-127.95,32.48,-113.46,451,5,2,4.61,1.95,82.34,5.61,0.80,28.87,-140.37,31.03,-124.27,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1065.00,29.55,-112.79,0.00,3.70,3.00,7.70,2.76,-3.35,-3.35,1.86,0.62,5:59,rear end,4.30,82.63,442,5,3,7.93,2.55,82.34,3.40,0.90,29.55,-112.79,30.33,-106.96,446,5,3,4.76,2.07,82.96,6.16,1.86,27.10,-132.47,29.25,-115.00,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1069.00,30.77,-126.23,0.00,3.90,2.00,3.29,2.75,-2.04,-2.04,1.54,0.00,5:59,rear end,2.08,82.34,451,5,2,4.61,1.95,82.34,0.54,1.54,30.69,-126.77,31.48,-120.89,453,5,2,4.92,2.34,82.34,3.29,1.20,29.27,-137.35,30.44,-128.65,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1069.00,29.59,-134.94,0.00,4.70,3.00,6.04,4.47,-2.91,-2.91,2.51,0.00,5:59,rear end,3.53,82.34,453,5,2,4.92,2.34,82.34,1.58,1.96,29.59,-134.94,30.69,-126.83,455,5,2,4.40,2.04,82.34,6.04,2.51,27.85,-147.93,29.29,-137.23,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1066.00,25.64,-119.43,0.00,3.70,3.00,10.45,3.06,-3.24,-3.24,2.11,-0.06,6:00,rear end,6.64,82.38,443,5,4,10.22,2.50,82.41,5.69,0.95,25.64,-119.43,27.19,-107.80,440,5,4,4.92,2.34,82.34,8.76,2.11,22.00,-146.41,25.85,-117.78,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1072.00,19.67,-186.23,0.00,0.00,0.00,4.88,0.37,-0.03,-5.39,0.29,0.00,5:59,rear end,2.59,82.34,468,5,3,3.75,1.99,82.34,2.87,0.29,19.49,-187.56,19.67,-186.23,469,5,3,10.22,2.50,82.34,2.50,0.08,17.40,-203.10,18.84,-192.42,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1068.00,27.67,-126.78,0.00,3.40,3.00,7.01,1.98,-3.21,-3.21,1.08,0.00,6:00,rear end,5.20,82.34,445,5,3,4.61,1.95,82.34,4.30,0.90,27.67,-126.78,28.27,-122.32,456,5,3,3.75,1.99,82.34,6.28,1.08,25.38,-143.78,27.33,-129.24,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1068.00,33.22,-130.49,0.00,3.30,1.00,5.34,2.42,-2.68,-2.68,1.53,0.00,5:59,rear end,3.17,82.34,407,5,1,4.21,2.00,82.34,1.64,1.53,32.88,-133.00,33.76,-126.49,419,5,1,6.04,2.40,82.34,4.06,0.89,31.39,-144.13,32.89,-132.92,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1073.00,23.98,-131.64,0.00,4.00,3.00,5.84,2.58,-1.33,-1.33,1.44,0.00,5:59,rear end,4.70,82.34,457,5,4,7.93,2.55,82.34,3.26,1.44,23.98,-131.64,24.67,-126.54,461,5,4,10.22,2.50,82.34,5.84,1.14,21.28,-151.73,23.20,-137.45,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1072.00,27.10,-153.46,0.00,3.90,2.00,5.00,3.68,-1.75,-1.75,1.84,0.00,5:59,rear end,3.16,82.34,459,5,2,7.93,2.55,82.34,1.32,1.84,26.72,-156.32,27.85,-147.95,460,5,2,7.93,2.55,82.34,5.00,1.84,24.48,-173.01,26.48,-158.09,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1074.00,25.07,-146.07,0.00,3.90,3.00,5.28,2.90,-1.58,-1.58,1.62,0.00,6:00,rear end,3.66,82.34,449,5,3,10.22,2.50,82.34,2.37,1.28,25.07,-146.07,25.44,-143.30,463,5,3,7.93,2.55,82.34,5.28,1.62,22.67,-163.95,23.88,-154.94,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1076.00,25.43,-165.94,0.00,1.20,2.00,7.17,2.30,-3.12,-6.63,1.68,0.00,6:00,rear end,3.39,82.34,460,5,2,7.93,2.55,82.34,2.77,0.62,25.43,-165.94,26.51,-157.92,462,5,2,4.01,1.85,82.34,5.07,1.68,23.40,-180.99,25.37,-166.33,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1076.00,20.94,-154.29,0.00,1.40,2.00,9.63,6.05,-4.46,-4.46,4.19,0.00,6:00,rear end,5.44,82.34,464,5,4,7.93,2.55,82.34,3.58,1.86,20.94,-154.29,21.77,-148.12,466,5,4,4.61,1.95,82.34,9.63,4.19,19.10,-167.99,20.61,-156.77,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1076.00,22.50,-142.71,0.00,3.80,3.00,6.09,2.80,-1.30,-1.30,1.56,0.00,6:00,rear end,4.53,82.34,461,5,4,10.22,2.50,82.34,3.29,1.24,22.50,-142.71,23.20,-137.45,464,5,4,7.93,2.55,82.34,6.09,1.56,19.65,-163.85,21.77,-148.12,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1080.00,18.80,-196.34,0.00,2.90,3.00,4.14,4.14,-1.70,-2.89,2.30,-24.15,6:48,lane change,1.85,82.34,470,5,3,4.64,2.00,106.49,0.00,1.85,18.80,-196.34,16.74,-189.39,476,5,3,3.75,1.99,82.34,4.14,2.30,17.01,-206.02,17.76,-200.43,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1086.00,27.19,-175.33,0.00,4.00,3.00,6.82,2.70,-1.00,-1.94,1.98,0.00,5:59,rear end,4.85,82.34,452,5,1,7.93,2.55,82.34,4.12,0.73,27.19,-175.33,28.33,-166.87,467,5,1,4.01,1.85,82.34,6.82,1.98,24.70,-193.85,27.20,-175.26,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1088.00,26.25,-182.31,0.00,3.50,3.00,8.53,3.71,-1.00,-7.71,1.97,0.00,5:59,rear end,6.80,82.34,467,5,1,4.01,1.85,82.34,4.82,1.97,26.25,-182.31,27.20,-175.26,479,5,1,4.21,2.00,82.34,8.53,1.74,23.34,-203.98,26.29,-182.07,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1093.00,24.38,-196.26,0.00,4.10,2.00,9.49,4.67,-4.23,-4.23,2.69,0.00,6:00,rear end,6.80,82.34,481,5,1,4.92,2.34,82.34,4.82,1.97,24.38,-196.26,25.44,-188.33,484,5,1,4.21,2.00,82.34,9.49,2.69,22.44,-210.69,24.58,-194.78,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1071.00,35.20,-106.55,0.00,0.00,0.00,3.09,2.87,-1.84,-1.84,2.15,20.21,5:20,rear end,0.73,82.34,431,5,1,10.22,2.50,62.14,0.00,0.73,35.20,-106.55,35.20,-106.55,434,5,2,4.33,1.99,82.34,2.87,2.15,31.80,-118.56,32.48,-113.46,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1106.00,17.65,-7.36,0.00,0.00,0.00,8.23,0.98,-7.39,-7.39,0.84,-1.84,6:04,rear end,6.20,351.87,130,10,1,18.12,2.55,352.15,6.07,0.14,3.76,-5.44,17.65,-7.36,131,10008,1,4.01,1.85,350.32,7.02,0.84,-13.41,-2.56,6.67,-5.99,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1069.00,33.61,-106.03,0.00,0.00,0.00,2.38,0.68,0.00,0.00,0.50,-25.67,6:51,rear end,0.18,87.81,394,5,2,4.61,1.95,87.81,0.68,0.50,33.61,-106.03,33.61,-106.03,431,5,1,10.22,2.50,62.14,0.00,0.18,35.20,-106.55,35.20,-106.55,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1103.00,74.45,-17.28,0.00,3.80,3.00,7.51,2.52,-2.01,-2.01,1.84,-0.27,6:01,rear end,6.83,172.78,680,9,1,4.01,1.85,173.00,4.99,1.84,74.45,-17.28,69.46,-16.67,681,9,1,7.93,2.55,172.73,7.51,0.68,93.15,-19.65,79.42,-17.90,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1111.00,-33.46,1.93,0.00,4.00,1.00,6.95,2.26,-0.84,-0.84,1.95,4.58,5:51,rear end,5.04,348.93,135,10008,1,18.12,2.55,348.05,4.74,0.31,-33.46,1.93,-29.38,1.07,141,7,1,4.01,1.85,352.64,6.95,1.95,-50.47,4.49,-44.00,3.66,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1108.00,41.99,-65.23,0.00,0.50,2.00,4.56,0.06,-0.08,-5.39,0.05,0.00,5:59,rear end,1.97,82.34,374,5,1,4.64,2.00,82.34,1.92,0.05,41.99,-65.23,42.75,-59.59,385,5,1,10.22,2.50,82.34,1.98,0.02,40.50,-76.35,41.52,-68.73,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1109.00,39.89,-80.89,0.00,3.60,2.00,2.48,0.18,-4.75,-4.75,0.09,-0.02,6:00,rear end,2.38,82.34,387,5,1,4.21,2.00,82.34,2.30,0.08,39.89,-80.89,40.24,-78.24,415,5,1,3.75,1.99,82.33,2.48,0.09,38.95,-87.83,39.37,-84.74,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1112.00,3.15,-5.53,0.00,1.00,3.00,6.91,6.91,-2.03,-2.05,4.98,-4.94,6:10,rear end,4.98,347.42,133,10,1,4.76,2.07,352.37,0.00,4.98,-0.36,-5.06,5.73,-5.87,134,10008,1,10.22,2.50,347.42,6.91,1.92,-22.26,-0.42,-4.29,-4.43,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1113.00,-6.77,-4.03,0.00,3.30,3.00,4.74,4.01,-0.23,-1.13,2.58,-3.16,6:06,rear end,3.31,347.81,134,10,1,10.22,2.50,350.73,0.73,2.58,-7.86,-3.84,-3.54,-4.55,135,10008,1,18.12,2.55,347.56,4.74,1.42,-33.46,1.93,-20.21,-0.99,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1114.00,-47.32,4.09,0.00,5.00,2.00,6.97,2.60,-0.17,-2.61,1.30,0.00,6:00,rear end,5.67,352.64,144,7,1,4.01,1.85,352.64,4.37,1.30,-47.32,4.09,-42.01,3.40,145,7,1,4.01,1.85,352.64,6.97,1.30,-61.37,5.90,-50.78,4.53,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1114.00,35.08,-66.99,0.00,1.50,3.00,2.04,2.04,-6.11,-6.11,1.02,-11.44,6:23,lane change,1.02,82.34,391,5,3,4.21,2.00,93.78,0.00,1.02,35.08,-66.99,34.33,-55.59,405,5,3,4.21,2.00,82.34,2.04,1.02,34.71,-74.38,35.40,-69.26,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1115.00,34.75,-74.05,0.00,0.90,3.00,2.12,2.12,-7.40,-7.40,1.09,0.00,6:00,rear end,1.09,82.34,405,5,3,4.21,2.00,82.34,0.00,1.09,34.75,-74.05,36.01,-64.74,427,5,3,4.61,1.95,82.34,2.12,1.03,33.91,-80.30,34.62,-75.08,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1116.00,33.96,-80.00,0.00,3.40,3.00,1.03,1.03,-0.21,-0.21,0.54,0.00,6:00,rear end,0.54,82.34,427,5,3,4.61,1.95,82.34,0.00,0.54,33.96,-80.00,35.18,-70.91,448,5,3,4.76,2.07,82.34,1.03,0.49,32.87,-88.05,33.44,-83.84,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1119.00,-18.78,-1.33,0.00,0.00,0.00,10.87,3.34,2.27,2.27,2.88,5.87,5:48,rear end,1.09,349.72,135,10008,1,18.12,2.55,346.77,0.63,0.46,-19.34,-1.19,-18.78,-1.33,144,7,1,4.01,1.85,352.64,3.96,2.88,-39.54,3.08,-26.68,1.42,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1118.00,33.13,-86.12,0.00,3.10,3.00,2.50,1.68,-4.83,-4.83,1.13,0.20,5:59,rear end,1.95,82.52,448,5,3,4.76,2.07,82.34,0.82,1.13,33.13,-86.12,34.71,-74.38,428,5,3,7.93,2.55,82.55,2.50,0.55,31.89,-95.62,32.62,-90.03,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1119.00,31.97,-94.97,0.00,3.10,3.00,1.16,1.16,-0.18,-0.18,0.58,-0.13,6:00,rear end,0.58,82.34,428,5,3,7.93,2.55,82.47,0.00,0.58,31.97,-94.97,33.28,-85.10,442,5,3,7.93,2.55,82.34,1.16,0.58,30.41,-106.38,31.00,-101.97,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1122.00,-18.76,-1.33,0.00,0.00,0.00,11.00,4.04,2.04,2.04,3.48,5.88,5:48,rear end,0.60,352.27,135,10008,1,18.12,2.55,346.76,0.04,0.56,-18.78,-1.33,-18.76,-1.33,145,7,1,4.01,1.85,352.64,4.09,3.48,-44.62,3.74,-21.63,0.77,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1120.00,43.32,-43.21,0.00,3.70,3.00,2.73,1.53,-0.92,-0.92,0.89,-30.08,7:00,lane change,2.23,91.55,367,5,2,3.75,1.99,112.42,1.69,0.89,43.32,-43.21,42.62,-41.52,369,5,1,4.94,2.07,82.34,2.73,0.64,43.84,-51.53,44.38,-47.50,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1120.00,40.36,-40.28,0.00,0.00,0.00,2.60,1.82,-0.91,-0.91,1.41,16.64,5:27,rear end,1.22,100.74,340,5,3,10.22,2.50,92.80,0.83,0.41,40.38,-40.68,40.36,-40.28,367,5,1,3.75,1.99,109.44,2.60,1.41,43.93,-45.49,42.64,-41.82,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1120.00,40.87,-42.10,0.00,2.90,2.00,3.74,0.66,-1.56,-5.70,0.37,-21.32,6:43,rear end,1.47,95.60,340,5,3,10.22,2.50,103.66,1.67,0.29,40.87,-42.10,39.15,-35.04,379,5,2,7.93,2.55,82.34,1.28,0.37,40.22,-55.90,41.12,-49.19,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1122.00,37.67,-52.39,0.00,4.10,2.00,4.13,1.52,-4.25,-4.25,0.78,0.00,5:59,rear end,3.39,82.34,405,5,3,4.21,2.00,82.34,2.61,0.78,37.67,-52.39,38.70,-44.72,427,5,3,4.61,1.95,82.34,4.13,0.74,36.28,-62.73,37.42,-54.21,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1125.00,-36.96,4.54,0.00,0.00,0.00,5.57,2.66,-5.44,-5.44,1.49,16.62,5:27,lane change,2.03,348.63,137,7,2,10.22,2.50,336.01,0.89,1.18,-41.04,6.36,-36.96,4.54,146,7,1,7.93,2.55,352.64,3.50,1.49,-50.88,4.55,-43.56,3.60,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1123.00,35.82,-66.14,0.00,4.50,3.00,4.96,2.14,-1.55,-1.55,1.44,0.01,5:59,rear end,4.25,82.35,448,5,3,4.76,2.07,82.34,2.81,1.44,35.82,-66.14,36.77,-59.03,428,5,3,7.93,2.55,82.36,4.96,0.70,33.93,-80.19,35.32,-69.86,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1124.00,18.18,-4.38,0.00,3.50,3.00,12.85,3.88,-4.14,-4.14,1.94,0.00,6:00,rear end,10.91,352.64,144,7,1,4.01,1.85,352.64,8.97,1.94,18.18,-4.38,31.87,-6.15,145,7,1,4.01,1.85,352.64,12.85,1.94,-9.81,-0.76,25.77,-5.36,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1126.00,-54.34,4.99,0.00,3.80,3.00,5.82,3.61,-2.82,-2.82,2.05,0.00,6:00,rear end,3.77,352.64,147,7,1,4.84,2.29,352.64,2.21,1.56,-54.34,4.99,-52.34,4.73,148,7,1,4.21,2.00,352.64,5.82,2.05,-65.82,6.48,-58.76,5.56,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1126.00,32.89,-87.91,0.00,3.60,2.00,6.45,2.44,-3.08,-3.08,1.64,-7.55,6:15,lane change,4.52,86.56,442,5,3,7.93,2.55,89.89,3.76,0.80,32.89,-87.91,32.91,-79.55,446,5,3,4.76,2.07,82.34,6.11,1.64,30.76,-103.74,32.80,-88.58,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1128.00,40.39,-36.14,0.00,0.00,0.00,3.82,1.40,-1.00,-1.00,1.02,-32.13,7:04,lane change,2.22,88.57,367,5,3,3.75,1.99,114.47,1.69,1.02,41.16,-37.82,40.39,-36.14,379,5,2,7.93,2.55,82.34,2.50,0.38,41.29,-47.95,42.15,-41.53,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1129.00,33.09,-63.94,0.00,3.70,2.00,7.67,3.09,-0.08,-4.53,2.13,0.00,6:00,rear end,5.54,82.34,443,5,4,10.22,2.50,82.34,4.58,0.96,33.09,-63.94,34.38,-54.34,440,5,4,4.92,2.34,82.34,7.67,2.13,30.79,-81.04,32.95,-64.97,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1129.00,34.58,-52.85,0.00,1.60,2.00,6.04,2.02,-0.63,-1.46,1.13,0.00,5:59,rear end,5.15,82.34,454,5,4,7.93,2.55,82.34,4.02,1.13,34.58,-52.85,36.00,-42.27,443,5,4,10.22,2.50,82.34,6.04,0.89,32.38,-69.21,34.38,-54.34,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1130.00,42.47,-39.19,0.00,3.60,2.00,3.29,1.37,-0.77,-1.86,0.76,0.00,5:59,rear end,2.68,82.34,379,5,2,7.93,2.55,82.34,1.92,0.76,42.47,-39.19,42.74,-37.17,383,5,2,10.22,2.50,82.34,3.29,0.61,40.72,-52.20,41.28,-48.00,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1130.00,31.04,-124.20,0.00,0.00,0.00,5.33,1.98,-0.20,-7.41,0.99,-0.03,6:00,rear end,1.98,82.37,422,5,2,4.61,1.95,82.37,2.97,0.99,30.24,-130.18,31.04,-124.20,455,5,2,4.40,2.04,82.35,0.98,0.99,31.48,-120.92,31.49,-120.86,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1132.00,30.54,-124.05,0.00,3.90,3.00,2.78,2.78,-0.70,-0.70,1.93,-21.64,6:43,lane change,1.93,82.34,422,5,2,4.61,1.95,103.98,0.00,1.93,31.04,-124.20,29.25,-117.01,459,5,2,7.93,2.55,82.34,2.78,0.86,29.05,-138.97,30.44,-128.66,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,1134.00,32.96,-64.90,0.00,3.20,3.00,2.71,2.64,-1.03,-1.03,1.68,6.48,5:47,rear end,1.76,88.72,440,5,4,4.92,2.34,82.34,0.07,1.68,32.94,-65.05,33.35,-61.96,442,5,4,7.93,2.55,88.82,2.71,0.96,32.28,-77.76,32.42,-71.34,1.00,99.00,99.00,
